post_url,comment_text,author_name,author_headline,role_bucket,sentiment,tone,narrative
https://www.linkedin.com/posts/meta_worldgen-text-to-immersive-3d-worlds-activity-7404157905824067584-stOc,WorldGen looks groundbreaking—bridging generative AI with spatial understanding. Can’t wait to see how creators and developers start using this technology.,Maya Qiao,Strategic Finance Leader,Ops,positive,supportive,supportive
https://www.linkedin.com/posts/meta_worldgen-text-to-immersive-3d-worlds-activity-7404157905824067584-stOc,"The team did an outstanding job. Transforming text into a richly detailed, explorable 3D space opens up exciting possibilities for games, simulations, and virtual collaborations.",Caila An,"Senior Art Director | Meta Creative X Former Apple Marcom, Old Navy, Condé Nast MFA, Parsons School of Design",Other,positive,supportive,supportive
https://www.linkedin.com/posts/meta_worldgen-text-to-immersive-3d-worlds-activity-7404157905824067584-stOc,Impressive research! The leap from text prompts to fully walkable 3D environments marks a major step for generative AI. Excited to see how WorldGen will influence the future of immersive digital spaces and creative tooling. Great work!,Enjoee.us,31 followers,Other,positive,supportive,supportive
https://www.linkedin.com/posts/meta_worldgen-text-to-immersive-3d-worlds-activity-7404157905824067584-stOc,"Incredible to see text-to-3D world generation coming to life! Excited to see how WorldGen could transform game design, virtual production, and immersive experiences.",Holly jiang,Director of AI & Cloud Platform Engineering,Other,positive,supportive,supportive
https://www.linkedin.com/posts/meta_worldgen-text-to-immersive-3d-worlds-activity-7404157905824067584-stOc,"Text to fully walkable 3D worlds feels like a real step change, not just a demo. If this matures, it could seriously reshape how virtual environments are designed and tested.",Stella Ren,GPU Architecture Consultant,Other,positive,supportive,supportive
https://www.linkedin.com/posts/meta_meet-kelly-ingham-vp-of-wearables-partnerships-activity-7403795538200174592-dO4g,"Meta’s post effectively blends professional leadership with personal passion, showcasing Kelly Ingham not only as a skilled VP driving wearable innovations like the Oakley Meta Vanguard AI glasses but also as an authentic user who integrates the technology into her active lifestyle. This humanizes the brand and strengthens credibility by demonstrating real-world application across diverse activities like marathons and wakeboarding. The call-to-action to learn more about the wearables team adds engagement, while the hashtags align with Meta’s focus on technology and innovation. Overall, it’s a compelling narrative that balances corporate achievement with relatable, dynamic storytelling.",Md. Hisbullah Akund,"Ecommerce Website Developer, Google Ads Expert and Facebook & Instagram Advertising Problem Solve Specialist.",Software Engineer,positive,supportive,supportive
https://www.linkedin.com/posts/meta_meet-kelly-ingham-vp-of-wearables-partnerships-activity-7403795538200174592-dO4g,"The architectural decision to integrate a dedicated VPU for robust voice recognition during high activity sports is impressive. I particularly appreciate the placement of the wind shield mic on the nose pads—a clever solution to minimize wind noise. ​Implementing a '1 VPU + 5 Mic' configuration for beamforming and environmental awareness is a bold engineering challenge in this form factor. With such sophistication in Tx, I look forward to seeing how the Rx experience evolves to match it.",Byounghee Lee,"Principal Architect | Bridging Audio, AI, Physics to Define Next-Gen Mobile & AR | 20Y Scaling Samsung’s Galaxy Ecosystem",Other,positive,questioning,supportive
https://www.linkedin.com/posts/meta_meet-kelly-ingham-vp-of-wearables-partnerships-activity-7403795538200174592-dO4g,"Hearing Kelly talk about running marathons in every state makes the Oakley Meta Vanguard story feel very real, not just like another product launch. When the person leading partnerships is also stress-testing the glasses on hills, trails, and water, it builds a very different kind of trust in how the tech holds up. I’d love to see more hardware teams treat “living with the product” as part of the job description, not just a nice extra.",Mukhammadjon Kadirov,IAM / SailPoint Engineer (IdentityNow & ISC) | IGA • JML Automation • RBAC • Certifications | Workday / ServiceNow / AD Integrations,Other,positive,questioning,supportive
https://www.linkedin.com/posts/meta_meet-kelly-ingham-vp-of-wearables-partnerships-activity-7403795538200174592-dO4g,Wild to see how fast wearables are evolving. The Oakley Meta Vanguard glasses look like a real step toward blending performance gear with real AI assistance. Curious to see how they handle longer training sessions.,Futing Zhang,Engineering Consultant,Other,neutral,questioning,neutral
https://www.linkedin.com/posts/meta_meet-kelly-ingham-vp-of-wearables-partnerships-activity-7403795538200174592-dO4g,Love seeing leaders who actually test the products they build. Kelly’s mix of engineering focus and real world durability testing is exactly what makes wearables worth paying attention to.,Nanya Kim,GPU Architecture Consultant,Other,positive,questioning,supportive
https://www.linkedin.com/posts/meta_meet-kelly-ingham-vp-of-wearables-partnerships-activity-7403795538200174592-dO4g,"Love seeing a VP who actually stress-tests the product in real life—marathons, wakeboarding, horseback riding. That kind of lived experience makes a huge difference in how performance wearables are designed and refined.",Arfe Dong,MLOps,ML/AI/Data,positive,questioning,supportive
https://www.linkedin.com/posts/meta_meet-kelly-ingham-vp-of-wearables-partnerships-activity-7403795538200174592-dO4g,What an inspiring story! Seeing leaders personally test and passionately embrace the products they create in extreme scenarios—this hands-on approach is incredibly infectious and serves as the best testament to both the product and the team culture.,Allen Guo,Strategic Supply Chain Leader | Supply & Demand Planning | S&OP | KPI Management,Other,neutral,questioning,neutral
https://www.linkedin.com/posts/meta_meet-kelly-ingham-vp-of-wearables-partnerships-activity-7403795538200174592-dO4g,Impressive work from the wearables team. Turning AI glasses into something athletes can actually use in the real world is a serious leap. Kelly’s hands-on testing makes the whole effort feel legit.,James Lee,GPU Architecture Consultant,Other,positive,supportive,supportive
https://www.linkedin.com/posts/meta_meet-kelly-ingham-vp-of-wearables-partnerships-activity-7403795538200174592-dO4g,Strong leadership in partnerships is what turns great hardware into real platforms. Exciting to see wearables evolving through deep ecosystem collaboration.,Diana Bai,"Director of Systems Engineering at Ceva | SoC & IP Platform Leadership (DSP/AI/Wireless) | ex-onsemi, Cadence, Synopsys",Other,positive,questioning,supportive
https://www.linkedin.com/posts/meta_meet-kelly-ingham-vp-of-wearables-partnerships-activity-7403795538200174592-dO4g,How is it possible to be such a large company without any ability for human custom service interaction. This company will deactivate accounts without warning and any evidence to formalize an appeal. You can always ascertain a company’s intentions when they don’t put any human decision making in their customers support functions.,Leonard Bell,Director at Bank of America - Rates and Currencies Solutions,Other,neutral,questioning,skepticism
https://www.linkedin.com/posts/meta_meet-kelly-ingham-vp-of-wearables-partnerships-activity-7403795538200174592-dO4g,"Meta Meta Facedook Seeking help here because nothing else I’ve tried has worked. I have a personal Facebook account with a business page tied to it, for my growing art business. My personal account is Nikki Bradburn and my business page is (was??) Bloom & Brush. I created an Instagram account and linked the two accounts, at the suggestion of Facebook. I was notified almost immediately that my Instagram account was suspended because it didn’t meet community standards. By extension, my Facebook account was also suspended. It was a struggle, but I was finally able to log into Instagram and file an appeal. It was rejected and my account was disabled. Now I am unable to access my Facebook page, including my business page! This is causing significant financial harm to my business, and I am still not able to access my business page. I don’t know if there’s anyone who can help, but I have not had any luck going through Facebook channels.",Nikki Bradburn SPHR,"Human resources professional with director-level experience in recruitment, training and development, and talent management.",Recruiter/HR,neutral,questioning,neutral
https://www.linkedin.com/posts/meta_meet-kelly-ingham-vp-of-wearables-partnerships-activity-7403795538200174592-dO4g,Her work on partnerships in the wearables field is truly impressive. Her diverse range of activities has also made me even more interested in the Oakley Meta Vanguard Performance AI Glasses.,Yi Su,"Principal Engineer, Deep Learning @ NVIDIA | Generative AI, Deep Learning",Engineering Manager/Tech Lead,positive,supportive,supportive
